STDR_DE,NODE_ID,STTN_NO,STTN_NM,CRDNT_X,CRDNT_Y,STTN_TY,
20240201,116000120,17210,현대아파트.개봉중앙시장,126.8558657,37.49053374,0,
20240201,116000121,17211,덕의초등학교,126.8594403,37.50633773,0,
20240201,116000122,17212,덕의초등학교,126.8583582,37.50615802,0,
20240201,116000123,17213,고척근린공원,126.8552979,37.50472246,0,
20240201,116000124,17214,고척근린공원.고척도서관,126.8544694,37.50463373,0,
20240201,116000125,17215,세곡초등학교,126.8498423,37.50266835,0,
20240201,116000126,17216,세곡초등학교,126.850607,37.50318205,0,
20240201,116000127,17217,개봉푸르지오아파트,126.8478312,37.50213683,0,
20240201,116000128,17218,개봉푸르지오아파트,126.8480532,37.50199384,0,
20240201,116000129,17219,고척근린시장,126.850809,37.50112329,0,
20240201,116000130,17220,용두연립,126.851795,37.49900153,0,
20240201,116000622,17221,우리유엔미아파트,126.8826343,37.49721504,0,
20240201,116000621,17222,구로2동성당,126.8825792,37.49983757,0,
20240201,116000133,17223,고척파크푸르지오아파트,126.8593137,37.50754212,0,
20240201,116000134,17225,고척시장,126.8619416,37.5038511,0,
20240201,116000135,17226,고척시장,126.861991,37.50313711,0,
20240201,116000136,17227,고척중학교,126.8638647,37.50046556,0,
20240201,116000137,17228,고척중학교,126.8632418,37.50096715,0,
20240201,116000138,17229,구로디지털단지역,126.901646,37.48348969,0,
20240201,116000139,17230,삼부르네상스.효성아파트,126.894636,37.47874444,0,
20240201,116000140,17231,구일우성아파트,126.8757008,37.48949759,0,
20240201,116000141,17232,구일우성아파트,126.875812,37.49013,0,
20240201,116000142,17233,개봉역,126.8567242,37.49397888,0,
20240201,116000143,17234,개봉역,126.8575704,37.49348435,0,
20240201,116000144,17235,개봉1동사거리.개봉푸르지오아파트,126.8467947,37.50141323,0,
20240201,116000145,17236,개봉1동사거리,126.8469151,37.50046951,0,
20240201,116000146,17237,구로1동우체국,126.8745026,37.49156829,0,
20240201,116000147,17238,구일우성아파트,126.8762607,37.48871476,0,
20240201,116000148,17239,디지털단지입구,126.8764578,37.48642369,0,
20240201,116000149,17240,구로보건소,126.8891718,37.50023072,0,
20240201,116000453,17241,궁동삼거리,126.8284512,37.50640132,0,
20240201,116000151,17242,구일우성아파트,126.8758257,37.48974303,0,
20240201,116000609,17243,개봉역,126.8570002,37.49344724,0,
20240201,116000610,17244,개봉역,126.8570947,37.49372309,0,
20240201,116000650,17244,웰크론,126.8938547,37.4829061,0,
20240201,116000153,17245,남구로역,126.8873712,37.48493217,0,
20240201,116000612,17246,개봉고가,126.855585,37.49365601,0,
20240201,116000155,17247,구로남초등학교,126.8910105,37.48398953,0,
20240201,116000156,17248,연세중앙교회,126.8359814,37.49330279,0,
20240201,116000648,17249,가리봉파출소,126.891741,37.47924639,0,
20240201,116000157,17251,동양빌라,126.8315971,37.49518984,0,
20240201,116000158,17252,남구로역6번출구,126.8885674,37.4877325,0,
20240201,116000159,17253,궁동입구,126.83408,37.4934389,0,
20240201,116000160,17254,현대아파트,126.886618,37.504635,0,
20240201,116000161,17255,롯데아파트,126.8847255,37.50282309,0,
20240201,116000162,17256,구로역·NC신구로점,126.882557,37.501827,0,
20240201,116000163,17257,롯데아파트,126.8847504,37.50272117,0,
20240201,116000164,17258,제중병원,126.8866148,37.50361498,0,
20240201,116000586,17259,구로역,126.882775,37.50207124,0,
20240201,116000584,17260,구로중앙하이츠아파트.화원복지관,126.8798196,37.49828666,0,
20240201,116000585,17261,신동아미래지움아파트,126.8803765,37.50012077,0,
20240201,116000596,17262,초롱타운아파트,126.8800117,37.49582924,0,
20240201,116000653,17267,한양수자인아파트앞,126.8246295,37.47810715,0,
20240201,116000173,17268,구로여자정보산업고오류고등학교,126.829379,37.49864229,0,
20240201,116000176,17271,서서울생활과학고서울전파관리소,126.828842,37.50267674,0,
20240201,116000561,17273,서서울생활과학고,126.8290672,37.50161286,0,
20240201,116000181,17276,소방서앞,126.8295351,37.49681247,0,
20240201,116000182,17277,소방서앞,126.8293691,37.496705,0,
20240201,116000183,17278,수궁동주민센터,126.831215,37.49412058,0,
20240201,116000184,17279,수궁동주민센터,126.8307999,37.49414252,0,
20240201,116000187,17282,온수동새마을금고,126.8249484,37.49562261,0,
20240201,116000188,17283,온수역,126.8237473,37.49276704,0,
20240201,116000189,17284,온수역,126.8238437,37.49263832,0,
20240201,116000192,17287,정진학교,126.8223396,37.49694694,0,
20240201,116000194,17289,온수동종점,126.821273,37.491642,0,
20240201,116000195,17290,온수동종점,126.8212178,37.49196839,0,
20240201,116000196,17291,신도림생활체육관.우성3차아파트,126.8832045,37.51318585,0,
20240201,116000197,17292,우성3차아파트,126.8854913,37.51285028,0,
20240201,116000198,17293,구로구청,126.8884812,37.49592855,0,
20240201,116000200,17296,대림역,126.8943735,37.49350098,0,
20240201,116000201,17297,구로중학교,126.8908083,37.49309315,0,
20240201,116000202,17298,우신고등학교후문,126.824903,37.49604407,0,
20240201,116000203,17299,동양빌라,126.8313007,37.49531709,0,
20240201,116000204,17300,궁동입구,126.8342168,37.49345532,0,
20240201,116000205,17301,윤성빌라,126.8302938,37.49737765,0,
20240201,116000206,17302,궁동사회복지관,126.8301729,37.49885296,0,
20240201,116000207,17303,원각사입구,126.8295095,37.50061778,0,
20240201,116000445,17304,동부골든아파트,126.8401619,37.49873071,0,
20240201,116000288,17305,거성푸르뫼아파트,126.8433198,37.50032244,0,
20240201,116000287,17306,거성푸르뫼아파트,126.8435534,37.5006161,0,
20240201,116000448,17307,오류동삼거리,126.8408784,37.49537031,0,
20240201,116000447,17308,오류동삼거리,126.8403656,37.49578512,0,
20240201,116000446,17309,동부골든.한신플러스타운,126.8403826,37.4986319,0,
20240201,116000563,17310,구로역.나인스애비뉴,126.8834798,37.49982279,0,
20240201,116000614,17311,개봉1동사거리,126.8453709,37.50121091,0,
20240201,116000613,17312,개봉1동사거리,126.8455329,37.50106785,0,
20240201,116000611,17314,동부골든아파트후문,126.842311,37.50008,0,
20240201,116000591,17315,동부골든아파트후문,126.8419151,37.49956847,0,
20240201,116000633,17359,항동하버라인3단지,126.8229434,37.47874661,0,
20240201,116000634,17360,항동하버라인3단지,126.8230451,37.47916111,0,
20240201,116000628,17361,푸른수목원,126.8244378,37.48149466,0,
20240201,116000629,17362,항동복합행정센터,126.8220934,37.47963057,0,
20240201,116000630,17363,푸른수목원,126.8245518,37.48119036,0,
20240201,116000631,17364,항동복합행정센터,126.8222802,37.47952048,0,
20240201,116000296,17365,푸른수목원후문.저수지앞,126.8224245,37.48428958,0,
20240201,116000305,17366,매화빌라,126.8231547,37.47665433,0,
20240201,116900208,17367,그린빌라정문,126.8234322,37.48604325,5,
20240201,116000304,17368,매화빌라,126.8233185,37.47671239,0,
20240201,116000297,17369,푸른수목원후문.저수지앞,126.8222927,37.48378226,0,
20240201,116000638,17370,항동중흥S클래스,126.8216009,37.48108359,0,
20240201,116000637,17371,항동하버라인2단지,126.821657,37.4812765,0,
20240201,116000635,17389,디지털단지오거리,126.8887535,37.48011533,0,
20240201,116000598,17397,연지타운2단지,126.8408329,37.48373069,0,
20240201,116000597,17399,연지타운2단지,126.8412298,37.48380003,0,
20240201,116000624,17400,원각사입구,126.8295257,37.50055659,0,
20240201,118000603,17401,삼각공원,126.8925198,37.50185337,0,
20240201,116000626,17402,너부대교입구,126.845599,37.479218,0,
20240201,116900257,17404,고척고교.한일유앤아이.삼익아파트,126.852461,37.50823595,5,
20240201,116900258,17405,삼덕마을입구,126.8500804,37.50747963,5,
20240201,116900259,17406,삼덕마을입구,126.8501021,37.50734089,5,
20240201,116900260,17407,그랜드아파트.홍진연립,126.8479514,37.50808327,5,
20240201,116900261,17408,그랜드아파트.홍진연립,126.8479005,37.50790667,5,
20240201,116900262,17409,오류중학교,126.8469113,37.50797495,5,
20240201,116000583,17410,연지마을,126.8422699,37.48276303,0,
20240201,116000582,17411,천왕2지구,126.8429236,37.48272335,0,
20240201,116900271,17412,신도림역,126.8900418,37.51045343,5,
20240201,116000602,17413,신도림역(가상),126.8897727,37.51057086,6,
20240201,116000646,17456,경남아너스빌아파트,126.8394522,37.49084575,0,
20240201,116900268,17457,서울남부교정시설,126.8397338,37.47688081,5,
20240201,116900264,17458,오류남초등학교후문,126.8371912,37.48931564,5,
20240201,116900265,17459,서울남부교정시설입구,126.8416444,37.47679544,5,
20240201,116000593,17460,천왕이펜하우스6단지후문,126.841954,37.4772613,0,
20240201,116900263,17461,미래여성병원,126.8402025,37.49128524,5,
20240201,116900266,17462,동부그린아파트,126.8322991,37.49004763,5,
20240201,116900267,17463,오류동푸르지오아파트.송기산내과의원,126.8415591,37.49129846,5,
20240201,116900255,17464,1호선구일역,126.8722336,37.49547596,5,
20240201,116900256,17465,SK허브수.한신아파트,126.8733862,37.49548273,5,
20240201,116900270,17466,덕성빌라,126.8514826,37.49110117,5,
20240201,116900253,17467,연지마을.삼성부동산,126.8422926,37.48274955,5,
20240201,116900246,17468,그린빌라정문,126.8234379,37.4858461,5,
20240201,116900248,17469,경서농협앞,126.8639481,37.50267444,5,
20240201,116900247,17470,고척고교.한일유앤아이.삼익아파트,126.8526426,37.5080363,5,
20240201,116900245,17471,구388버스정류장,126.8468826,37.50031178,5,
20240201,116900093,17472,구로디지털단지역,126.9014954,37.48448438,5,
20240201,116900242,17473,천왕역3번출구,126.8386191,37.48719299,0,
20240201,116900094,17474,대림역4번출구,126.8941899,37.49440806,5,
20240201,116900095,17475,동아1차APT105동,126.8820034,37.51008302,5,
20240201,116900096,17476,오류동역.시장입구,126.8438114,37.49346696,5,
20240201,116900106,17477,개봉한진아파트.기점,126.8520773,37.48604673,5,
20240201,116900107,17478,개봉역,126.8586856,37.4951118,5,
20240201,116900097,17479,개봉역,126.8581281,37.49503364,5,
20240201,116900108,17480,정현웨딩홀,126.8943041,37.49377576,5,
20240201,116900098,17481,구.사조참치,126.9000464,37.48317476,5,
20240201,116900109,17482,영림중.구로고교.등기소.보건소,126.8914759,37.49674954,5,
20240201,116900091,17483,신도림중학교,126.8844436,37.51069733,5,
20240201,116900238,17484,개봉사거리,126.8559171,37.49744142,5,
20240201,116900110,17485,우리은행앞,126.84346,37.49226585,5,
20240201,116900099,17486,123전자타운.2001아울렛,126.8623394,37.49709674,5,
20240201,116900100,17488,개봉3동주민센터,126.8540164,37.48616087,5,
20240201,116900101,17489,국민은행.구로구민회관.구로아트밸리,126.8896836,37.49582064,5,
20240201,116000651,17490,1호선구일역,126.8722281,37.49530538,0,
20240201,116900092,17491,용두연립,126.8520611,37.49879912,5,
20240201,116900103,17492,남부종합상가,126.8424809,37.49166543,5,
20240201,116900104,17493,고척공구상가,126.8606651,37.49850584,5,
20240201,116900105,17494,개봉전화국,126.8560066,37.48635774,5,
20240201,116900090,17497,세븐일레븐편의점,126.8557099,37.49165158,5,
20240201,116900088,17499,대림6차태영프라자,126.883187,37.50625186,5,
20240201,116900087,17500,새마을금고.경남아너스빌아파트,126.8397335,37.48976062,5,
20240201,116900086,17501,고척초등학교,126.8580365,37.49964103,5,
20240201,116900085,17502,개봉1동주민센터,126.8510152,37.50038644,5,
20240201,116900084,17503,보람아파트,126.8968737,37.48628535,5,
20240201,116900281,17504,개봉역.림괄아파트,126.858684,37.49388204,5,
20240201,116900294,17505,덕의초등학교.고척동성당,126.8576518,37.5056425,5,
20240201,116900083,17506,이마트,126.8540092,37.49157109,5,
20240201,116900082,17507,구로고대병원정문,126.8834654,37.49235083,5,
20240201,116900215,17508,대림5차아파트.신도림주민센터,126.8813606,37.50744851,5,
20240201,116900081,17509,세곡초등학교,126.8493638,37.5027164,5,
20240201,116900080,17510,오류2동주민센터.오류남초교,126.8391014,37.48928485,5,
20240201,116900079,17511,새마을금고사거리,126.859043,37.50169929,5,
20240201,116900078,17512,삼환로노즈빌아파트,126.8567826,37.49888493,5,
20240201,116900077,17513,낙원할인마트,126.8495366,37.49997839,5,
20240201,116900076,17514,오류고등학교.수궁동복지회관,126.8286519,37.49876118,5,
20240201,116000620,17515,경북슈퍼마켓,126.8568382,37.48817832,0,
20240201,116900311,17516,오류동삼거리,126.8404273,37.49567606,5,
20240201,116900213,17517,대림5차아파트702동,126.8796862,37.50765857,5,
20240201,116900074,17519,남부교회,126.8381917,37.48894095,5,
20240201,116900073,17520,서울가든아파트,126.8603584,37.50107368,5,
20240201,116900072,17521,성화단지앞,126.8557461,37.5004599,5,
20240201,116900071,17522,알뜰슈퍼,126.8486348,37.49962739,5,
20240201,116900229,17523,한사랑정형외과,126.8475961,37.50210048,5,
20240201,116900070,17524,현대별장맨션타운4차.덕성교회,126.8265496,37.49815347,5,
20240201,116900068,17526,구로2동지하차도입구,126.8811731,37.49016427,5,
20240201,116900067,17527,대림3차아파트,126.8784998,37.50688061,5,
20240201,116900066,17528,신학연구원,126.8453709,37.50121091,5,
20240201,116900065,17529,고척1동주민센터.한효아파트,126.8620827,37.50077474,5,
20240201,116900064,17530,대우아파트,126.856127,37.50235628,5,
20240201,116900063,17531,큰굴다리,126.8474522,37.4994006,5,
20240201,116900230,17532,개봉1치안센터,126.8469793,37.50337745,5,
20240201,116900062,17533,우신중.고후문,126.8255107,37.49600732,5,
20240201,116900308,17534,항동중학교,126.8220255,37.48323675,5,
20240201,116900307,17535,항동중학교,126.8215348,37.48275848,5,
20240201,116900060,17536,한일유엔아이APT.현대로얄APT,126.8765438,37.48599013,5,
20240201,116900216,17537,신도림미성아파트,126.8764811,37.50600355,5,
20240201,116900059,17539,금강수목원아파트정문.동도아트빌,126.8325389,37.48922497,5,
20240201,116900058,17540,청구아파트후문,126.8635071,37.50114585,5,
20240201,116900057,17541,경남아파트앞,126.8564113,37.50391553,5,
20240201,116900056,17542,구388버스정류장,126.8469798,37.50037137,5,
20240201,116900231,17543,삼원목욕탕,126.8462945,37.50472371,5,
20240201,116900055,17544,온수초교후문,126.8247852,37.49434461,5,
20240201,116900054,17545,한신빌라,126.8509656,37.49122577,5,
20240201,116900052,17547,월드아파트,126.8768479,37.50538803,5,
20240201,116900046,17548,동부골든아파트후문,126.8420269,37.49988637,5,
20240201,116900051,17549,서해그랑블아파트.금강수목원아파트후문,126.8309461,37.48832027,5,
20240201,116900050,17550,고척시장,126.862377,37.50310353,5,
20240201,116900049,17551,양우아파트,126.8559186,37.5048737,5,
20240201,116900235,17552,경북슈퍼마켓,126.8569163,37.48810905,5,
20240201,116900048,17553,거성푸르뫼아파트입구,126.8463778,37.5016006,5,
20240201,116900232,17554,오류중학교,126.8454007,37.50649681,5,
20240201,116900047,17555,온수역,126.8250915,37.49295466,5,
20240201,116900045,17556,구로공구상가,126.8787766,37.50359998,5,
20240201,116900044,17557,동부골든아파트정문,126.8402243,37.49871612,5,
20240201,116900043,17558,센추리아파트,126.8612662,37.50496571,5,
20240201,116900042,17559,고척2동주민센터.고척지구대,126.8585086,37.5066045,5,
20240201,116900041,17560,철산교앞,126.859418,37.48809308,5,
20240201,116900040,17561,우리은행.개봉초등학교,126.8558577,37.49065694,5,
20240201,116900039,17562,작은굴다리,126.8454575,37.50306279,5,
20240201,116900038,17563,우신중.고후문,126.8255144,37.49587216,5,
20240201,116900037,17564,은별유아학교,126.8520838,37.49074959,5,
20240201,116900225,17565,1호선구로역.AK플라자,126.8828846,37.49999972,5,
20240201,116900036,17566,오류동교회,126.8396348,37.49673019,5,
20240201,116900035,17568,리가아파트,126.8608037,37.50605948,5,
20240201,116900034,17569,덕의공원,126.855762,37.50687898,5,
20240201,116900033,17570,현대IPARK후문,126.8600859,37.48891659,5,
20240201,116900236,17571,국민은행.고려병원.한솔병원,126.8562023,37.48728633,5,
20240201,116900032,17572,건강약국,126.844646,37.5027959,5,
20240201,116900031,17573,현대별장맨션타운4차.덕성교회,126.8266538,37.49810496,5,
20240201,116900030,17574,이다캐슬,126.8521127,37.48986745,5,
20240201,116900220,17575,항아리,126.8864312,37.49867586,5,
20240201,117900141,17576,한일유엔아이APT,126.8759504,37.48561824,5,
20240201,116900029,17577,럭비구장,126.826998,37.49127886,5,
20240201,116900228,17578,세양청마루아파트,126.8623952,37.50672328,5,
20240201,116900028,17579,진성아파트,126.8550888,37.5070726,5,
20240201,116900027,17580,현대IPARK정문,126.8609086,37.49104416,5,
20240201,116900026,17581,개봉전화국,126.8560121,37.48644334,5,
20240201,116900025,17582,개봉중학교,126.8429598,37.50229993,5,
20240201,116900024,17583,오류중학교,126.8452627,37.50649843,5,
20240201,116900023,17584,오류고등학교.수궁동복지회관,126.8284021,37.4986707,5,
20240201,116900022,17585,진로아파트,126.8512601,37.48982943,5,
20240201,116900021,17586,구로보건소,126.8890202,37.50010386,5,
20240201,116900020,17588,온수역,126.8238225,37.49203726,5,
20240201,116900226,17589,경남1차.중앙하이츠아파트,126.863013,37.50536335,5,
20240201,116900019,17590,구민체육센터후문,126.8539612,37.50752685,5,
20240201,116900018,17591,현대2차APT,126.860544,37.49188086,5,
20240201,116900017,17592,개봉3동주민센터,126.8540082,37.4862735,5,
20240201,116900016,17593,건강약국,126.8447062,37.50266532,5,
20240201,116900015,17594,삼원목욕탕,126.8461848,37.50471005,5,
20240201,116900014,17596,거성아파트,126.8507702,37.48986067,5,
20240201,116900013,17597,GS25.한신아파트,126.8740427,37.49573382,5,
20240201,116900012,17598,구로고.구로도서관,126.8908028,37.49856988,5,
20240201,116000565,17600,천왕역1번출구,126.8391747,37.48576614,0,
20240201,116900277,17601,오류동역2번출구,126.8437913,37.49362911,5,
20240201,116900278,17602,미래빌라,126.8419896,37.49270769,5,
20240201,116900279,17603,우림필유아파트,126.847189,37.49424505,5,
20240201,116900280,17604,동부에이스,126.849717,37.49490271,5,
20240201,116900282,17605,개봉푸르지오후문,126.8491645,37.50017011,5,
20240201,116000213,17606,슈퍼앞,126.8568782,37.48804768,0,
20240201,116000214,17607,슈퍼앞,126.857198,37.48816251,0,
20240201,116000599,17608,쉐라톤서울디큐브시티호텔,126.8895044,37.50841157,0,
20240201,116900283,17609,개봉푸르지오정문,126.8487501,37.50104575,5,
20240201,116900284,17610,개봉1동사거리,126.845545,37.50141611,5,
20240201,116900285,17612,신도림역.아이파크아파트,126.8884581,37.51060737,5,
20240201,116900286,17613,동아2차아파트상가,126.8867871,37.5086078,5,
20240201,116900011,17615,동진빌라.오정초등학교,126.8253388,37.49066893,5,
20240201,116900227,17617,마젤란아파트.예인학원앞,126.8632963,37.50440863,5,
20240201,116900010,17619,개봉한진아파트.기점,126.8520748,37.48614945,5,
20240201,116900291,17620,정도주택,126.8516947,37.49410557,5,
20240201,116900292,17621,신세기아파트,126.8534478,37.49390954,5,
20240201,116900287,17622,브라운스톤,126.8531456,37.49089304,5,
20240201,116900288,17623,개웅어린이공원,126.8532407,37.48995611,5,
20240201,116900289,17624,거성슈퍼,126.8526923,37.48995768,5,
20240201,116900290,17625,대림그린빌라,126.851855,37.48996213,5,
20240201,116900293,17626,에덴맨션,126.8514712,37.49271774,5,
20240201,116000233,17629,구로보건소.금호새솔아파트,126.8905655,37.5003559,0,
20240201,116000235,17631,구로공구상가,126.8774141,37.50471684,0,
20240201,116900295,17632,한화비즈메트로,126.8935677,37.48064686,5,
20240201,116900296,17633,한국산업기술시험원.디지털탑프라자,126.8973623,37.48161251,5,
20240201,116900297,17634,구로디지털단지우체국,126.8981516,37.48298698,5,
20240201,116900298,17635,JNK디지털타워,126.8974692,37.48209193,5,
20240201,116900299,17636,에이스하이엔드타워2차.G밸리산업박물관,126.8957891,37.48081102,5,
20240201,116900300,17637,대륭포스트타워8차,126.894584,37.480603,5,
20240201,116900301,17638,에이스하이엔드타워1차,126.8929112,37.48122292,5,
20240201,116000246,17642,개봉사거리,126.8565667,37.49660148,0,
20240201,116000575,17645,천왕이펜하우스4단지,126.8385739,37.48099999,0,
20240201,116000581,17647,천왕이펜하우스6단지후문,126.8427844,37.47790676,0,
20240201,116000580,17648,천왕이펜하우스6단지후문,126.8426741,37.47820668,0,
20240201,116900274,17650,연지타운2단지,126.8448667,37.48193475,5,
20240201,116900275,17651,연지타운2단지,126.8452305,37.48210554,5,
20240201,116000573,17652,남부교도소,126.8407003,37.47643247,0,
20240201,116000572,17653,남부교도소,126.8409403,37.4762796,0,
20240201,116900254,17654,삼성부동산.천왕2지구,126.842317,37.48296404,5,
20240201,116900313,17655,지타워.G밸리산업박물관,126.8949415,37.48055799,5,
20240201,116000578,17656,천왕이펜시아5단지후문,126.8428198,37.48099129,0,
20240201,116900009,17673,작은굴다리,126.8455401,37.5029617,5,
20240201,116900233,17675,개봉1치안센터,126.8466956,37.50328877,5,
20240201,116900008,17677,하이츠.영화.우방.한국현대,126.874854,37.49685249,5,
20240201,116900007,17678,영림중학교,126.891508,37.49767403,5,
20240201,116000564,17681,천왕역,126.8386834,37.48708871,0,
20240201,116900006,17682,유한공고.성공회대앞,126.8246024,37.48847996,5,
20240201,116900005,17684,우성꿈동산.산업인아파트,126.8636136,37.50353479,5,
20240201,116900004,17686,거성푸르뫼아파트입구,126.8463908,37.50132217,5,
20240201,116900003,17689,삼성그린빌라,126.8516795,37.49048506,5,
20240201,116900002,17690,SK허브수.구로우성APT,126.8738019,37.495684,5,
20240201,116900001,17694,구로구민회관,126.8905573,37.49629912,5,
20240201,116900273,17695,KEB하나은행,126.8957737,37.48449299,5,
20240201,116000592,17697,동삼빌라,126.8239106,37.48726514,0,
20240201,116000570,17698,천왕이펜하우스5단지,126.8404474,37.47981584,0,
20240201,116000569,17699,천왕이펜하우스3단지,126.8387635,37.48115433,0,
20240201,116000568,17700,천왕이펜하우스2단지,126.8379747,37.48565247,0,
20240201,116000579,17701,구로우체국.이펜하우스3단지후문,126.8421453,37.48189581,0,
20240201,116000590,17704,금강수목원아파트,126.8343983,37.48929374,0,
20240201,116900212,17706,덕성빌라,126.8516375,37.49111488,5,
20240201,116900211,17707,현대상선.구일중학교,126.8745919,37.4953253,5,
20240201,116900210,17708,구로구청,126.88918,37.49468728,5,
20240201,116900209,17709,오류동교회,126.8397315,37.49697722,5,
20240201,116900207,17711,한일한의원,126.8644523,37.50193991,5,
20240201,116000632,17712,항동하버라인10단지,126.825692,37.47976251,0,
20240201,116900234,17713,큰굴다리,126.847276,37.49930666,5,
20240201,116900309,17714,한양수자인아파트앞,126.824632,37.478107,5,
20240201,116900312,17715,항동제일풍경채,126.816872,37.47589344,5,
20240201,116900206,17716,선경아트빌라,126.851532,37.49200152,5,
20240201,116900222,17717,구로중학교,126.890181,37.4932861,5,
20240201,116900310,17718,항동생활체육관,126.8227065,37.47739966,5,
20240201,116000425,17720,경인중학교개봉사거리,126.8551041,37.49745608,0,
20240201,116000438,17721,신도림제일교회(가상),126.8820465,37.50936133,6,
20240201,116000443,17722,디지털단지오거리,126.8904659,37.48000947,0,
20240201,116000444,17723,디지털단지오거리,126.8908072,37.47999562,0,
20240201,116000442,17724,디지털1단지,126.8947759,37.48399019,0,
20240201,116000441,17725,디지털1단지,126.8948984,37.4837488,0,
20240201,116000440,17726,코오롱싸이언스밸리.베스트웨스턴구로호텔,126.8991865,37.48351825,0,
20240201,116000439,17727,베스트웨스턴구로호텔코오롱싸이언스밸리,126.8992002,37.48330302,0,
20240201,116900204,17728,유풍약국,126.8653108,37.50127317,5,
20240201,116900203,17729,구민체육관후문,126.8537205,37.5074094,5,
20240201,116900202,17730,개봉교입구,126.8561472,37.48595984,5,
20240201,116900201,17731,알뜰슈퍼,126.8486712,37.49955265,5,
20240201,116900200,17733,크로바마트,126.8514133,37.49354758,5,
20240201,116900223,17734,동구로새마을금고,126.8921564,37.49110854,5,
20240201,116900199,17735,동부골든아파트후문,126.8421019,37.49971256,5,
20240201,116900241,17736,서울수목원현대홈타운,126.8212865,37.48423764,5,
20240201,116900198,17737,동양미래대학교.구로성심병원,126.8664493,37.50029407,5,
20240201,116900197,17738,진성아파트,126.8549532,37.50691982,5,
20240201,116900196,17739,대원카센터,126.8546041,37.48512353,5,
20240201,116900195,17740,낙원할인마트,126.8496003,37.49983678,5,
20240201,116900194,17741,개봉사거리,126.8558272,37.49712051,5,
20240201,116900192,17743,구로주공APT,126.8759202,37.49155739,5,
20240201,116900191,17744,구로시장.남구로시장,126.8909462,37.48929152,5,
20240201,116900190,17745,거성푸르뫼아파트,126.8435607,37.5003669,5,
20240201,116900189,17746,푸른수목원후문,126.8225268,37.4842023,5,
20240201,116900188,17747,청구아파트.동아한신아파트,126.8644775,37.50050808,5,
20240201,116900187,17748,덕의공원,126.8559436,37.50657321,5,
20240201,116900186,17749,한진APT후문,126.8539078,37.48381246,5,
20240201,116900185,17750,개봉1동주민센터,126.8510595,37.50031802,5,
20240201,116000603,17751,롯데시티호텔구로,126.8979937,37.48509049,0,
20240201,116000604,17752,롯데시티호텔구로,126.8970039,37.48540047,0,
20240201,116000292,17754,알뜰슈퍼,126.8799022,37.50838778,0,
20240201,116000607,17755,성락교회크리스천선교센터,126.8821402,37.50941416,0,
20240201,116900184,17759,이마트,126.8540343,37.49147561,5,
20240201,116900183,17772,구일우성아파트,126.8758108,37.48990122,5,
20240201,116900182,17773,구로3동주민센터.삼성래미안아파트,126.8905109,37.48741064,5,
20240201,116900181,17774,신학연구원,126.8455329,37.50106785,5,
20240201,116000576,17775,신도림역,126.8877203,37.50854787,0,
20240201,116000608,17788,구로역교차로,126.8799239,37.50329478,0,
20240201,116900180,17792,고척1동주민센터.한효아파트,126.8624422,37.50083373,5,
20240201,116000589,17801,금강수목원아파트,126.8344573,37.48945826,0,
20240201,116000639,17802,항동하버라인4단지,126.8254007,37.48190379,0,
20240201,116900179,17803,고척2동주민센터.고척지구대,126.858576,37.50640248,5,
20240201,116000640,17804,별장쉐르빌앞,126.8334133,37.48729663,0,
20240201,116000642,17805,미래여성병원,126.8399218,37.49151374,0,
20240201,116000641,17806,덕일전자공업고등학교,126.8375264,37.4898477,0,
20240201,116900178,17807,개명초교,126.8526749,37.48228086,5,
20240201,116000643,17808,항동하버라인4단지.푸른수목원,126.8259557,37.48271777,0,
20240201,116000644,17809,항동하버라인3단지아파트,126.8252503,37.47973214,0,
20240201,116900176,17811,현대로얄APT.한일유엔아이,126.8765362,37.48627396,5,
20240201,116000346,17819,세븐일레븐,126.878574,37.50924427,0,
20240201,116000352,17825,하나마트,126.8795879,37.51043657,0,
20240201,116000354,17827,진흥슈퍼,126.8804731,37.5114476,0,
20240201,116000357,17830,신도림자동차학원,126.881548,37.512327,0,
20240201,116000358,17831,우성아파트,126.8856063,37.51158448,0,
20240201,116000360,17833,신도림역,126.8899943,37.51069181,0,
20240201,116000361,17834,신도림역,126.8897751,37.51055775,0,
20240201,118000606,17835,도림천역2번출구,126.8831161,37.51457321,0,
20240201,116900175,17838,구로3파출소,126.8916518,37.48614912,5,
20240201,116000366,17840,미성아파트,126.8764493,37.50604406,0,
20240201,116900174,17846,동삼빌라,126.8239763,37.48719856,5,
20240201,116900252,17848,천왕이펜하우스3단지입구,126.838209,37.482418,5,
20240201,116000381,17855,신도림동아3차아파트,126.8836885,37.51021083,0,
20240201,116000384,17858,외환은행,126.8886684,37.50241846,0,
20240201,116000388,17862,우신중고등학교후문,126.8253682,37.49555025,0,
20240201,116000389,17863,구로보건소,126.8889644,37.50035972,0,
20240201,116900173,17864,서울가든아파트,126.8604736,37.50116123,5,
20240201,116000390,17865,구로역(NC백화점),126.8831339,37.4996999,0,
20240201,116000391,17866,구로역(NC백화점),126.8829913,37.50048011,0,
20240201,116000392,17867,구로구청,126.8903215,37.4957879,0,
20240201,116000393,17868,구로구청,126.8885413,37.49587003,0,
20240201,116000394,17869,오류동입구,126.8469521,37.50047864,0,
20240201,116000395,17870,오류동입구,126.8464884,37.50215772,0,
20240201,116000402,17877,개봉역입구,126.8558389,37.49122523,0,
20240201,116000403,17878,개봉역입구,126.856151,37.49103306,0,
